recipeId,ingredientDescription
4268,dijon mustard
4268,fat free yogurt
4268,fennel
4268,fresh lemon juice
4268,fresh parsley
4268,grapes
4268,green onions
4268,lettuce leaves
4268,lobster meat
4268,low-fat mayonnaise
4268,mayonnaise
4268,red bell pepper
4268,red onion
4268,salt
4268,sour cream
4268,wheat bread
4269,babi spinach
4269,beef broth
4269,black olives
4269,bread
4269,chicken breasts
4269,chipotle chile
4269,cooking spray
4269,emeril origin essenc
4269,garlic powder
4269,pepper
4269,pesto sauce
4269,red onion
4269,round steaks
4270,all-purpose flour
4270,extra-virgin olive oil
4270,fresh basil leaves
4270,fresh mozzarella
4270,ground black pepper
4270,large eggs
4270,miniatur chocol chip
4270,rolls
4270,salt
4270,strawberries
4270,sugar
4270,tomatoes
4270,unsalted butter
4270,vanilla extract
4270,vinegar
4271,bread
4271,eggplant
4271,eggs
4271,enchilada sauce
4271,extra-virgin olive oil
4271,fresh mozzarella cheese
4271,ground black pepper
4271,marsala wine
4271,pepper
4271,portabella mushrooms
4271,roma tomatoes
4271,salt
4271,sandwich buns
4271,seasoning mix
4271,sweet onion
4271,well trim boneless pork shoulder
4272,barbecue sauce
4272,boneless skinless chicken breast halv
4272,chestnuts
4272,chicken breasts
4272,chicken stock
4272,chilies
4272,cloves garlic
4272,green pepper
4272,kaiser rolls
4272,ketchup
4272,oil
4272,onion
4272,part-skim mozzarella cheese
4272,red bell pepper
4272,spring onions
4272,white bread
4274,american chees slice
4274,beaten eggs
4274,breadcrumbs
4274,butter
4274,eggs
4274,italian rolls
4274,lean ground beef
4274,mayonnaise
4274,potatoes
4274,ragu chunky garden combination pasta sauce
4274,shredded mozzarella cheese
4274,white bread
4275,beets
4275,bread
4275,capsicum
4275,celery
4275,celery salt
4275,cheese
4275,ham
4275,mayonnaise
4275,onion
4275,pepper
4275,potatoes
4275,salt
4275,sausage
4275,scallions
4275,tomatoes
4278,butter
4278,cream cheese
4278,cucumber
4278,fresh basil leaves
4278,fresh tomatoes
4278,ground red pepper
4278,jelly
4278,lemon juice
4278,mayo
4278,mozzarella cheese
4278,rotisserie chicken
4278,smoked salmon
4278,toast
4278,watercress
4278,wheat bread
4279,bell pepper
4279,cheese
4279,eggplant
4279,extra-virgin olive oil
4279,fennel seeds
4279,focaccia
4279,fresh goat cheese
4279,hot italian sausage
4279,kosher salt
4279,large garlic cloves
4279,olive oil
4279,onion
4279,salt
4279,tomato paste
4279,white bread
4280,alfalfa sprout
4280,black pepper
4280,bread
4280,butter
4280,cauliflower
4280,celery
4280,chicken bouillon cubes
4280,chopped pecans
4280,"cream cheese, softened"
4280,cucumber
4280,dinosaur kale
4280,escarole
4280,extra-virgin olive oil
4280,fennel bulb
4280,garlic cloves
4280,green beans
4280,kosher salt
4280,mayonnaise
4280,olives
4280,rye
4280,seeds
4280,shred extra sharp cheddar chees
4280,spinach
4280,unsalted butter
4280,water
4280,yellow onion
4280,yellow squash
4281,american chees slice
4281,brown sugar
4281,butter
4281,fresh mushrooms
4281,ground mustard
4281,mayonnaise
4281,monterey jack cheese
4281,muenster cheese
4281,onion
4281,pumpernickel bread
4281,sandwich bread
4281,slices tomatoes
4281,sweet onion
4282,black olives
4282,butter
4282,cheddar cheese
4282,eggs
4282,fresh lemon
4282,fresh oregano leaves
4282,fresh tomatoes
4282,halloumi cheese
4282,lettuce
4282,mayonnaise
4282,olive oil
4282,onion
4282,pepper
4282,pita bread
4282,salt
4282,wheat bread
4283,american cheese
4283,bread
4283,butter
4283,chicken breasts
4283,chopped pecans
4283,cream cheese
4283,deli ham
4283,dill pickles
4283,dried thyme
4283,mandarin orange segments
4283,mayonnaise
4283,pepper
4283,raisin bread
4283,salt
4284,bisquick
4284,"boneless, skinless chicken breast halves"
4284,butter
4284,cajun seasoning
4284,corn flakes cereal
4284,fresh cranberries
4284,fresh spinach
4284,hamburger buns
4284,light mayonnaise
4284,light sour cream
4284,pastrami
4284,pepper
4284,prepared horseradish
4284,salt
4284,shallots
4284,spinach
4284,sugar
4284,swiss cheese
4284,turkey breast
4284,water
4284,whole grain bread
4285,all-purpose flour
4285,bittersweet chocolate
4285,bread
4285,butter
4285,cheese
4285,coffee ice cream
4285,dark brown sugar
4285,eggs
4285,espresso powder
4285,pepper
4285,salt
4285,sugar
4285,unsalted butter
4285,vanilla extract
4286,albacor tuna in water
4286,babi spinach
4286,black pepper
4286,dressing
4286,fennel seeds
4286,feta cheese
4286,fresh lemon juice
4286,garbanzo beans
4286,garlic cloves
4286,kalamata
4286,olive oil
4286,pitas
4286,plum tomatoes
4286,pork butt
4286,salt
4287,balsamic vinaigrette
4287,chicken
4287,cilantro leaves
4287,cocktail pumpernickel bread
4287,cream cheese
4287,cucumber
4287,dill weed
4287,french bread
4287,kosher salt
4287,low-fat mayonnaise
4287,olive oil
4287,orange
4287,potato chips
4287,ranch dress mix
4287,salad
4287,spinach
4287,spinach leav
4287,tomatoes
4287,vegetables
4288,bacon
4288,balsamic vinegar
4288,black pepper
4288,dry mustard
4288,extra sharp cheddar cheese
4288,fat-free mayonnaise
4288,french bread
4288,fresh basil
4288,green onions
4288,mayonnaise
4288,minced garlic
4288,pesto
4288,pickles
4288,slices tomatoes
4288,sourdough bread
4288,spinach leav
4288,tomatoes
4289,avocado
4289,barbecue sauce
4289,beef brisket
4289,bread
4289,cheese
4289,chili beans
4289,chili powder
4289,corn
4289,kaiser rolls
4289,vinegar
4289,water
4289,worcestershire sauce
4290,arugula
4290,bacon
4290,black pepper
4290,champagne vinegar
4290,chicken thighs
4290,chopped cilantro
4290,dry white wine
4290,extra-virgin olive oil
4290,garlic cloves
4290,ground cumin
4290,heavy cream
4290,kosher salt
4290,lemon
4290,lemon juice
4290,lettuce
4290,mayonnaise
4290,pepper
4290,"roasted red peppers, drained"
4290,rolls
4290,salt
4290,shallots
4290,shrimp
4290,sourdough bread
4290,spanish paprika
4290,tomatoes
4290,unsalted butter
4290,vegetable oil
4290,white pepper
4291,bacon
4291,bread
4291,challah
4291,chicken livers
4291,cornbread
4291,cranberry sauce
4291,curry powder
4291,dressing
4291,fat free yogurt
4291,fresh cilantro
4291,green onions
4291,hot pepper sauce
4291,large eggs
4291,light mayonnaise
4291,mayonnaise
4291,onion
4291,pepper
4291,salt
4291,tofu
4291,turkey
4292,avocado
4292,dried beef
4292,ground cumin
4292,lemon juice
4292,mayonnaise
4292,monterey jack cheese
4292,parsley
4292,ranch salad dress
4292,salt
4292,shredded cheddar cheese
4292,shredded lettuce
4292,softened butter
4292,tomatoes
4292,white bread
4292,whole grains
4293,black pepper
4293,bread
4293,breast
4293,cooking spray
4293,crust
4293,fresh basil
4293,goat cheese
4293,"roasted red peppers, drained"
4293,sea salt
4293,softened butter
4293,watercress
4294,chocolate sandwich cookies
4294,cream cheese
4294,fresh lime juice
4294,garlic cloves
4294,green pepper
4294,hoagie rolls
4294,lime peel
4294,olive oil
4294,onion
4294,sugar
4294,tomatoes
4294,top sirloin steak
4294,twists
4294,whipped cream
4294,white chocolate
4295,chocolate sandwich cookies
4295,cilantro
4295,cooked chicken
4295,cream cheese
4295,crme de menthe
4295,diced onion
4295,light mayonnaise
4295,marshmallow creme
4295,melted butter
4295,pepper
4295,toasted buns
4295,whipped cream
4295,whole berri cranberri sauc
4296,all-purpose flour
4296,"boneless, skinless chicken breasts"
4296,breadcrumbs
4296,buns
4296,eggs
4296,garlic
4296,grated parmesan cheese
4296,ground chicken
4296,ground pepper
4296,hot pepper sauce
4296,lemon juice
4296,oil
4296,parsley
4296,pepper
4296,romaine lettuce
4296,salt
4296,walnuts
4296,worcestershire sauce
4297,bread
4297,butter
4297,chives
4297,dijon mustard
4297,fresh lemon juice
4297,large eggs
4297,lemon zest
4297,mayonnaise
4297,nutella
4297,scallions
4297,sour cream
4297,whole wheat bread
4298,bay leaves
4298,black olives
4298,cake
4298,crushed tomatoes
4298,garlic
4298,hot dogs
4298,lean steak
4298,olive oil
4298,red onion
4298,squirt
4299,cook shrimp
4299,fresh lemon juice
4299,ground cumin
4299,hot cherry pepper
4299,italian rolls
4299,large eggs
4299,mayonnaise
4299,olive oil
4299,red onion
4299,roast red pepper
4299,romaine lettuce
4299,sea salt
4299,swiss cheese
4299,tuna
4299,white bread
4299,worcestershire sauce
4300,basil
4300,butter
4300,gruyere cheese
4300,hot italian sausage
4300,kaiser rolls
4300,mozzarella cheese
4300,roasted red peppers
4300,softened butter
4300,turkey breast
4300,whole wheat bread
4301,bread
4301,chopped cilantro
4301,cinnamon
4301,lime juice
4301,mayonnaise
4301,pears
4301,pepper
4301,salt
4301,sandwich bread
4301,sardines
4301,scallions
4301,sugar
4301,swiss cheese
4302,all-purpose flour
4302,balsamic vinegar
4302,basil leaves
4302,capers
4302,ciabatta bread
4302,egg yolks
4302,garlic
4302,ground black pepper
4302,kosher salt
4302,mint chocolate chip ice cream
4302,olive oil
4302,red bell pepper
4302,red onion
4302,salt
4302,sugar
4302,unsalted butter
4302,unsweetened cocoa powder
4302,vanilla extract
4302,white chocolate
4303,"cream cheese, softened"
4303,granny smith apples
4303,honey mustard
4303,parsley leaves
4303,pickled okra
4303,sharp cheddar cheese
4303,veget oil cook sprai
4303,white bread
4303,whole grain bread
4305,bagels
4305,capicola
4305,cheddar cheese
4305,deli turkei
4305,dijon mustard
4305,eggs
4305,green chilies
4305,green onions
4305,honey
4305,hot pepper sauce
4305,italian bread
4305,light mayonnaise
4305,pepper jack chees
4305,provolone cheese
4305,salami
4305,smoked turkey
4305,swiss cheese
4306,buns
4306,chopped pecans
4306,dijon mustard
4306,ground nutmeg
4306,italian sausage
4306,kiwifruit
4306,lettuce
4306,mayonnaise
4306,olive oil
4306,onion
4306,oregano
4306,pita bread
4306,red apple
4306,shredded carrots
4306,shrimp
4307,alfalfa sprout
4307,baguette
4307,dijon mustard
4307,focaccia
4307,lettuce leaves
4307,prepared horseradish
4307,provolone cheese
4307,red onion
4307,roast beef
4307,salad dressing
4307,sour cream
4307,tomatoes
4307,turkey breast
4308,avocado
4308,bread
4308,hot sauce
4308,lettuce
4308,mayonnaise
4308,pepper
4308,salt
4308,slices tomatoes
4308,swiss cheese
4308,turkey
4308,whole wheat bread slices
4309,american cheese
4309,bread
4309,chicken
4309,chopped celery
4309,cream cheese
4309,hamburger buns
4309,mayonnaise
4309,onion
4309,pepperoni
4310,apples
4310,corn bread stuffing mix
4310,cranberry sauce
4310,curry powder
4310,dill weed
4310,garlic powder
4310,hellmanns or best foods real mayonnaise
4310,onion flakes
4310,parmesan cheese
4310,pickle relish
4310,salad dressing
4310,solid white tuna
4310,turkey
4311,barbecue sauce
4311,bread
4311,chicken breasts
4311,chopped fresh chives
4311,dill pickles
4311,dinner rolls
4311,fresh parsley
4311,hard-boiled egg
4311,hot sauce
4311,mayonnaise
4311,molasses
4311,pepper
4311,salt
4311,sweet onion
4311,tabasco sauce
4311,watercress
4312,black pepper
4312,capers
4312,cheese
4312,chives
4312,coleslaw mix
4312,cooked chicken
4312,cucumber
4312,dill
4312,eggs
4312,mayonnaise
4312,pumpernickel bread
4312,salt
4312,smoked salmon
4312,sweet onion
4312,tomatoes
4312,white sandwich bread
4313,arugula
4313,baguette
4313,bread
4313,butter
4313,cherry tomatoes
4313,chicken
4313,coarsely ground black pepper
4313,fillet of beef
4313,kosher salt
4313,parmesan cheese
4313,rosemary
4313,salad
4313,unsalted butter
4314,chopped fresh thyme
4314,cider vinegar
4314,crushed red pepper flakes
4314,dijon mustard
4314,extra-virgin olive oil
4314,fennel
4314,fennel bulb
4314,french loaf
4314,fresh thyme
4314,garlic
4314,garlic cloves
4314,grapeseed oil
4314,hamburger buns
4314,mustard seeds
4314,olive oil
4314,onion
4314,onion soup mix
4314,pancetta
4314,pepper
4314,pork
4314,roast beef
4314,rosemary
4314,sage
4314,salt
4314,shallots
4314,sour cream
4314,sweet gherkin
4314,swiss cheese
4314,water
4315,black pepper
4315,capicola
4315,cherry peppers
4315,cucumber
4315,dried oregano
4315,dry mustard
4315,extra-virgin olive oil
4315,garlic
4315,ground black pepper
4315,iceberg lettuce
4315,italian bread
4315,kosher salt
4315,mortadella
4315,pepper
4315,provolone cheese
4315,red wine vinegar
4315,roma tomatoes
4315,salami
4315,salt
4315,tomatoes
4315,white beans
4315,whole wheat bread toast
4316,baguette
4316,brioche
4316,chili paste
4316,chopped fresh chives
4316,deli roast beef
4316,fresh lime juice
4316,freshly grated parmesan
4316,iceberg lettuce
4316,king crab
4316,mayonnaise
4316,mustard
4316,sauce
4316,shredded carrots
4316,sweet chili sauc
4316,unsalted butter
4317,country bread
4317,cream cheese
4317,cucumber
4317,dill pickles
4317,dill weed
4317,fresh basil leaves
4317,green onions
4317,italian salad dress mix
4317,mayonnaise
4317,paprika
4317,pumpernickel bread
4317,smoked turkey
4317,tomatoes
4318,bread
4318,brie
4318,butter
4318,chutney
4318,peanut butter
4318,turkey breast
4318,whole grain bread
4319,all-purpose flour
4319,baked ham
4319,baking soda
4319,buttermilk
4319,dill pickles
4319,double-acting baking powder
4319,eggs
4319,fresh basil leaves
4319,hoagie rolls
4319,pepper
4319,pork roast
4319,provolone cheese
4319,radishes
4319,salt
4319,sugar
4319,unsalted butter
4319,vegetable shortening
4319,yellow mustard
4319,zucchini
4320,bibb lettuce
4320,celery
4320,curry powder
4320,dijon mustard
4320,firm tofu
4320,ground turmeric
4320,pumpernickel bread
4320,red onion
4320,rye bread
4320,salt
4320,sauerkraut juice
4320,shredded carrots
4320,slice cucumb
4320,soybean paste
4320,swiss cheese
4320,thousand island dressing
4320,tomatoes
4320,turkey pastrami
4321,bananas
4321,beef tenderloin
4321,butter
4321,celery salt
4321,dry mustard
4321,egg bread
4321,garlic powder
4321,parsley
4321,peanut butter
4321,powdered sugar
4321,thyme
4322,cheese
4322,chopped celery
4322,cooked chicken
4322,deviled ham
4322,dill
4322,fat free yogurt
4322,french bread
4322,green leaf lettuce
4322,green onions
4322,ground white pepper
4322,honey mustard
4322,tomatoes
4322,wheat bread
4323,adobo
4323,adobo style season
4323,arugula
4323,baguette
4323,balsamic vinegar
4323,black forest ham
4323,chiles
4323,dill pickles
4323,distilled white vinegar
4323,dried oregano
4323,french loaf
4323,fresh lime juice
4323,fresh orange juice
4323,gorgonzola
4323,grapefruit juice
4323,green bell pepper
4323,ground black pepper
4323,juice
4323,kosher salt
4323,long sandwich rolls
4323,mayonnaise
4323,minced garlic
4323,onion
4323,pork
4323,pork shoulder
4323,rib eye steaks
4323,salt
4323,sour cream
4323,soy sauce
4323,swiss cheese
4323,worcestershire sauce
4323,yellow mustard seeds
4324,all-purpose flour
4324,american cheese
4324,baking soda
4324,confectioners sugar
4324,egg substitute
4324,food coloring
4324,low fat margarin
4324,low-fat ham
4324,salt
4324,sugar
4324,unsalted butter
4324,unsweetened cocoa
4324,whole wheat rolls
4325,cheese
4325,cookie dough
4325,cream cheese
4325,garlic
4325,pepper
4325,pomegranate juice
4325,rump roast
4325,sugar
4325,unsalted butter
4326,american cheese
4326,bacon
4326,bread
4326,butter
4326,chopped green chilies
4326,cooked chicken
4326,finely chopped onion
4326,mayonnaise
4326,pineapple
4326,round
4326,shredded cheddar cheese
4327,apples
4327,curry powder
4327,dough
4327,lettuce leaves
4327,mayonnaise
4327,mustard
4327,onion salt
4327,raisins
4327,sandwich rolls
4327,slices ham
4327,swiss cheese
4327,tuna
4328,all-purpose flour
4328,baking powder
4328,baking soda
4328,cooking spray
4328,crystallized ginger
4328,dark brown sugar
4328,deli ham
4328,eggs
4328,granulated sugar
4328,ground ginger
4328,lettuce
4328,mayonnaise
4328,potato chips
4328,salt
4328,softened butter
4328,tomatoes
4328,vanilla extract
4328,vanilla low fat ic cream
4328,white bread
4329,ani
4329,bread
4329,bread crumbs
4329,filet
4329,flour
4329,kaiser rolls
4329,meat
4329,milk
4329,olive oil
4329,pepper
4329,salt
4329,vegetables
4330,all-purpose flour
4330,avocado
4330,baking soda
4330,bittersweet chocolate
4330,bread
4330,cheese
4330,chocolate chips
4330,eggs
4330,light brown sugar
4330,mint chocolate chip ice cream
4330,salt
4330,sugar
4330,tomatoes
4330,unsalted butter
4330,unsweetened cocoa powder
4330,vanilla extract
4331,chocolate cookie
4331,garlic cloves
4331,hamburger buns
4331,ice cream
4331,italian seasoning
4331,mayonnaise
4331,provolone cheese
4331,softened butter
4331,vegetables
4332,basil
4332,bay leaf
4332,beef bouillon cube
4332,black pepper
4332,canned tomatoes
4332,chili powder
4332,garlic powder
4332,green pepper
4332,italian salad dress mix
4332,mustard powder
4332,onion
4332,onion salt
4332,oregano
4332,parsley
4332,rump roast
4332,salt
4332,turkey
4332,water
4333,all-purpose flour
4333,almond butter
4333,apple butter
4333,eggs
4333,grated lemon zest
4333,raspberry jam
4333,salt
4333,sugar
4333,unsalted butter
4333,white miso
4333,whole grain bread
4334,avocado
4334,beets
4334,chopped pecans
4334,cream cheese
4334,cucumber
4334,ground red pepper
4334,lemon juice
4334,mayonnaise
4334,minced onion
4334,onion
4334,orange juice
4334,salt
4334,seeds
4334,softened butter
4334,wheat bread
4334,white sandwich bread
4335,colby cheese
4335,eggplant
4335,green bell pepper
4335,italian bread
4335,mayonnaise
4335,new potatoes
4335,olive oil
4335,onion
4335,pepper
4335,rib
4335,"roasted red peppers, drained"
4335,salt
4335,sandwich buns
4335,shredded mozzarella cheese
4335,vegetable oil
4335,wish-bone italian dressing
4335,zucchini
4336,2% milk
4336,all-purpose flour
4336,baking soda
4336,balsamic vinegar
4336,cheese
4336,cocoa powder
4336,dark brown sugar
4336,granulated sugar
4336,heavy cream
4336,kosher salt
4336,large egg yolks
4336,large eggs
4336,mayonnaise
4336,slices ham
4336,strawberries
4336,sugar
4336,unsalted butter
4336,white bread
4337,apricot preserves
4337,bread
4337,challah
4337,mascarpone
4337,meat
4337,preserves
4337,sunday gravy
4338,arugula leaves
4338,black pepper
4338,bread
4338,cooking spray
4338,cream cheese
4338,dried oregano
4338,fresh dill
4338,fresh parsley
4338,fresh thyme leaves
